time,open,high,low,close,tick_volume,spread
1683504000,1.10204,1.10232,1.10149,1.10194,203,19
1683505800,1.10186,1.10223,1.10174,1.10202,277,18
1683507600,1.10209,1.10233,1.10177,1.10177,379,0
1683509400,1.10177,1.10179,1.10144,1.10164,397,0
1683511200,1.10163,1.10208,1.10143,1.10206,422,0
1683513000,1.10209,1.10219,1.10183,1.10184,516,0
1683514800,1.10183,1.1025,1.10168,1.10234,845,0
1683516600,1.10232,1.10254,1.10199,1.10243,684,0
1683518400,1.10244,1.10249,1.10187,1.10226,670,0
1683520200,1.10228,1.10321,1.10228,1.10313,811,0
1683522000,1.10314,1.10328,1.10282,1.10326,615,0
1683523800,1.10327,1.10371,1.10317,1.10321,786,0
1683525600,1.10322,1.10384,1.10314,1.10372,655,0
1683527400,1.10371,1.104,1.10365,1.10391,603,0
1683529200,1.1039,1.10418,1.10387,1.10406,639,0
1683531000,1.10406,1.10443,1.10403,1.10436,454,0
1683532800,1.10436,1.10444,1.10409,1.10419,473,0
1683534600,1.10419,1.10428,1.10368,1.10389,678,0
1683536400,1.10391,1.10464,1.10376,1.10429,1002,0
1683538200,1.10428,1.10506,1.10426,1.10484,768,0
1683540000,1.10484,1.105,1.10438,1.10444,1211,0
1683541800,1.10448,1.10499,1.10384,1.10494,1161,0
1683543600,1.10494,1.10534,1.10431,1.10498,1179,0
1683545400,1.10499,1.10537,1.1036,1.10361,1353,0
1683547200,1.10361,1.1037,1.10229,1.10296,1335,0
1683549000,1.10296,1.10392,1.10292,1.10361,916,0
1683550800,1.10356,1.10448,1.10354,1.10431,911,0
1683552600,1.1043,1.1050200000000001,1.10417,1.1048,1191,0
1683554400,1.1048,1.10515,1.10453,1.10459,996,0
1683556200,1.1046,1.10501,1.10301,1.10352,1202,0
1683558000,1.10353,1.10392,1.1031900000000001,1.10387,1140,0
1683559800,1.10391,1.10412,1.10337,1.10371,1269,0
1683561600,1.10372,1.1042399999999999,1.10336,1.10376,1184,0
1683563400,1.10376,1.10442,1.10346,1.10435,1576,0
1683565200,1.10436,1.1044,1.10247,1.10257,1566,0
1683567000,1.1025800000000001,1.10274,1.1013,1.10159,1468,0
1683568800,1.10158,1.10192,1.10116,1.10172,1213,0
1683570600,1.1017,1.10234,1.10163,1.10198,933,0
1683572400,1.10198,1.10286,1.10189,1.1026799999999999,845,0
1683574200,1.10267,1.1029,1.10246,1.10273,752,0
1683576000,1.10274,1.10293,1.10231,1.10236,804,0
1683577800,1.10237,1.10237,1.10134,1.10156,691,0
1683579600,1.10156,1.10156,1.1005,1.10112,1319,0
1683581400,1.1011,1.10111,1.10055,1.10058,793,0
1683583200,1.1006,1.10079,1.10026,1.10036,832,0
1683585000,1.10031,1.1005,1.10002,1.10017,743,0
1683586800,1.10017,1.10046,1.10002,1.10036,449,0
1683588600,1.10033,1.10046,1.10025,1.1004,316,0
1683590400,1.10038,1.1004,1.09996,1.10029,106,12
1683592200,1.10029,1.1005,1.10028,1.10036,636,8
1683594000,1.10042,1.10042,1.10028,1.10031,253,0
1683595800,1.10031,1.10034,1.10012,1.10013,327,0
1683597600,1.10013,1.1002399999999999,1.0996299999999999,1.09968,349,0
1683599400,1.09967,1.09982,1.09954,1.09966,309,0
1683601200,1.0996299999999999,1.09975,1.09851,1.09873,1233,0
1683603000,1.09872,1.09914,1.09862,1.099,958,0
1683604800,1.09899,1.0995,1.09885,1.09924,684,0
1683606600,1.09926,1.09941,1.09871,1.09876,773,0
1683608400,1.09877,1.09906,1.09849,1.09906,659,0
1683610200,1.09906,1.09928,1.09896,1.09906,652,0
1683612000,1.09906,1.09913,1.09882,1.09894,561,0
1683613800,1.09894,1.0994,1.09893,1.09938,564,0
1683615600,1.09941,1.09954,1.09917,1.09927,491,0
1683617400,1.09928,1.09944,1.09885,1.09889,513,0
1683619200,1.09886,1.09925,1.09846,1.09922,730,0
1683621000,1.09923,1.09944,1.0990199999999999,1.09942,707,0
1683622800,1.09942,1.09992,1.09906,1.09968,965,0
1683624600,1.09968,1.10008,1.09873,1.09942,1285,0
1683626400,1.09946,1.10002,1.09812,1.09831,1868,0
1683628200,1.09831,1.09838,1.09727,1.0977999999999999,1659,0
1683630000,1.09781,1.09862,1.09752,1.09769,1336,0
1683631800,1.09768,1.098,1.09742,1.09788,1331,0
1683633600,1.09788,1.09844,1.09778,1.09832,1138,0
1683635400,1.09832,1.09842,1.09784,1.09842,913,0
1683637200,1.09842,1.09842,1.09786,1.09825,968,0
1683639000,1.09824,1.09828,1.09776,1.09798,944,0
1683640800,1.09798,1.09828,1.09738,1.09742,756,0
1683642600,1.09742,1.09742,1.09592,1.09636,1161,0
1683644400,1.09636,1.09648,1.09585,1.09623,1340,0
1683646200,1.09626,1.09672,1.09498,1.09499,1447,0
1683648000,1.09501,1.09528,1.09412,1.09466,1608,0
1683649800,1.09465,1.09636,1.09435,1.0962,1751,0
1683651600,1.0962,1.09646,1.09545,1.09636,1557,0
1683653400,1.09641,1.09641,1.09534,1.0956,1675,0
1683655200,1.09561,1.09602,1.0954,1.09574,1357,0
1683657000,1.09574,1.09579,1.09509,1.09528,963,0
1683658800,1.09528,1.09608,1.0949200000000001,1.09588,891,0
1683660600,1.09587,1.09603,1.09534,1.09554,839,0
1683662400,1.0955300000000001,1.09646,1.09545,1.09606,1020,0
1683664200,1.09606,1.09646,1.09569,1.09638,889,0
1683666000,1.09639,1.0971,1.09615,1.09706,824,0
1683667800,1.09707,1.09725,1.09659,1.09665,1007,0
