time,open,high,low,close,tick_volume,spread,real_volume,t
1548334800,11128.2,11150.2,11120.9,11126.7,3131,100,0,2019-01-24 13:00:00+00:00
1548338400,11126.7,11149.9,11112.4,11120.9,2795,100,0,2019-01-24 14:00:00+00:00
1548342000,11120.9,11132.7,11058.7,11074.2,6162,100,0,2019-01-24 15:00:00+00:00
1548345600,11074.4,11110.7,11059.7,11067.2,8146,100,0,2019-01-24 16:00:00+00:00
1548349200,11065.7,11109.5,11056.7,11107.5,8210,100,0,2019-01-24 17:00:00+00:00
1548352800,11107.5,11160.0,11102.0,11147.0,7586,100,0,2019-01-24 18:00:00+00:00
1548356400,11147.0,11148.2,11126.0,11129.2,4163,200,0,2019-01-24 19:00:00+00:00
1548360000,11129.2,11143.2,11105.5,11138.0,3910,200,0,2019-01-24 20:00:00+00:00
1548363600,11138.0,11151.5,11133.5,11147.5,3206,200,0,2019-01-24 21:00:00+00:00
1548367200,11147.2,11160.0,11141.5,11156.5,2546,200,0,2019-01-24 22:00:00+00:00
1548370800,11153.5,11153.5,11119.8,11140.4,2360,800,0,2019-01-24 23:00:00+00:00
1548378000,11135.3,11144.2,11126.7,11143.7,745,800,0,2019-01-25 01:00:00+00:00
1548381600,11143.9,11174.6,11138.9,11168.9,880,600,0,2019-01-25 02:00:00+00:00
1548385200,11169.6,11189.6,11152.6,11172.6,634,600,0,2019-01-25 03:00:00+00:00
1548388800,11172.6,11191.4,11171.9,11184.1,560,600,0,2019-01-25 04:00:00+00:00
1548392400,11184.1,11204.1,11183.1,11198.4,535,600,0,2019-01-25 05:00:00+00:00
1548396000,11198.4,11201.1,11193.6,11194.4,270,600,0,2019-01-25 06:00:00+00:00
1548399600,11194.4,11198.4,11190.9,11192.4,278,600,0,2019-01-25 07:00:00+00:00
1548403200,11192.4,11198.6,11185.1,11188.9,378,600,0,2019-01-25 08:00:00+00:00
1548406800,11190.4,11228.1,11184.4,11223.6,2657,100,0,2019-01-25 09:00:00+00:00
1548410400,11223.4,11276.4,11212.9,11273.2,6839,100,0,2019-01-25 10:00:00+00:00
1548414000,11273.2,11284.9,11241.7,11248.4,4894,100,0,2019-01-25 11:00:00+00:00
1548417600,11247.9,11290.6,11246.2,11285.3,4004,100,0,2019-01-25 12:00:00+00:00
1548421200,11285.3,11311.1,11275.8,11291.1,3607,100,0,2019-01-25 13:00:00+00:00
1548424800,11291.1,11298.3,11277.3,11296.1,3083,100,0,2019-01-25 14:00:00+00:00
1548428400,11296.1,11321.3,11294.3,11312.6,4060,100,0,2019-01-25 15:00:00+00:00
1548432000,11312.8,11314.3,11281.8,11291.0,6782,100,0,2019-01-25 16:00:00+00:00
1548435600,11291.0,11307.4,11285.0,11300.0,6580,100,0,2019-01-25 17:00:00+00:00
1548439200,11300.0,11308.0,11272.3,11276.5,5876,100,0,2019-01-25 18:00:00+00:00
1548442800,11276.5,11284.0,11255.0,11261.5,4323,200,0,2019-01-25 19:00:00+00:00
1548446400,11261.5,11272.8,11258.3,11264.5,2980,200,0,2019-01-25 20:00:00+00:00
1548450000,11264.5,11269.8,11255.0,11267.0,3091,200,0,2019-01-25 21:00:00+00:00
1548453600,11267.0,11267.8,11251.5,11256.0,2617,200,0,2019-01-25 22:00:00+00:00
1548637200,11240.8,11252.4,11232.3,11236.0,1050,800,0,2019-01-28 01:00:00+00:00
1548640800,11235.5,11252.5,11227.8,11242.1,1049,600,0,2019-01-28 02:00:00+00:00
1548644400,11242.6,11264.9,11232.1,11255.9,659,600,0,2019-01-28 03:00:00+00:00
1548648000,11256.4,11259.9,11245.4,11247.1,400,600,0,2019-01-28 04:00:00+00:00
1548651600,11247.1,11253.6,11239.1,11250.6,319,600,0,2019-01-28 05:00:00+00:00
1548655200,11250.6,11253.4,11247.6,11251.1,177,600,0,2019-01-28 06:00:00+00:00
1548658800,11251.1,11251.4,11219.1,11223.9,283,600,0,2019-01-28 07:00:00+00:00
1548662400,11223.9,11230.6,11216.6,11223.9,481,600,0,2019-01-28 08:00:00+00:00
1548666000,11222.9,11242.9,11221.1,11242.6,1378,100,0,2019-01-28 09:00:00+00:00
1548669600,11241.9,11257.1,11213.9,11234.4,5342,100,0,2019-01-28 10:00:00+00:00
