time,open,high,low,close,tick_volume,spread,real_volume,t
1347840000,9224.0,9264.0,9179.0,9209.0,1250,0,0,2012-09-17 00:00:00+00:00
1347926400,9207.0,9214.0,9089.0,9189.0,1263,0,0,2012-09-18 00:00:00+00:00
1348012800,9187.0,9286.0,9136.0,9187.0,1513,0,0,2012-09-19 00:00:00+00:00
1348099200,9186.0,9211.0,9039.0,9104.0,1415,0,0,2012-09-20 00:00:00+00:00
1348185600,9099.0,9141.0,9096.0,9131.0,1106,0,0,2012-09-21 00:00:00+00:00
1348444800,9099.0,9099.0,9004.0,9052.0,1125,0,0,2012-09-24 00:00:00+00:00
1348531200,9054.0,9111.0,8944.0,8946.0,1347,0,0,2012-09-25 00:00:00+00:00
1348617600,8948.0,8963.0,8822.0,8862.0,1278,0,0,2012-09-26 00:00:00+00:00
1348704000,8864.0,8976.0,8844.0,8961.0,1276,0,0,2012-09-27 00:00:00+00:00
1348790400,8963.0,8991.0,8898.0,8913.0,1416,0,0,2012-09-28 00:00:00+00:00
1349049600,8836.0,8861.0,8758.0,8806.0,1461,0,0,2012-10-01 00:00:00+00:00
1349136000,8808.0,8843.0,8751.0,8781.0,1334,0,0,2012-10-02 00:00:00+00:00
1349222400,8779.0,8808.0,8726.0,8794.0,1338,0,0,2012-10-03 00:00:00+00:00
1349308800,8796.0,8881.0,8738.0,8856.0,1364,0,0,2012-10-04 00:00:00+00:00
1349395200,8859.0,8878.0,8839.0,8858.0,1453,0,0,2012-10-05 00:00:00+00:00
1349654400,8881.0,8906.0,8771.0,8786.0,960,0,0,2012-10-08 00:00:00+00:00
1349740800,8789.0,8843.0,8654.0,8668.0,1357,0,0,2012-10-09 00:00:00+00:00
1349827200,8669.0,8673.0,8501.0,8528.0,1421,0,0,2012-10-10 00:00:00+00:00
1349913600,8529.0,8626.0,8511.0,8571.0,1155,0,0,2012-10-11 00:00:00+00:00
1350000000,8569.0,8591.0,8518.0,8541.0,1143,0,0,2012-10-12 00:00:00+00:00
1350259200,8513.0,8651.0,8503.0,8638.0,1102,0,0,2012-10-15 00:00:00+00:00
1350345600,8639.0,8796.0,8631.0,8774.0,1369,0,0,2012-10-16 00:00:00+00:00
1350432000,8776.0,8876.0,8756.0,8858.0,1146,0,0,2012-10-17 00:00:00+00:00
1350518400,8859.0,8993.0,8856.0,8956.0,1520,0,0,2012-10-18 00:00:00+00:00
1350604800,8959.0,9018.0,8938.0,8953.0,1061,0,0,2012-10-19 00:00:00+00:00
1350864000,8858.0,9075.0,8838.0,9068.0,1288,0,0,2012-10-22 00:00:00+00:00
1350950400,9064.0,9081.0,8871.0,8906.0,1629,0,0,2012-10-23 00:00:00+00:00
1351036800,8904.0,9048.0,8891.0,8963.0,1539,0,0,2012-10-24 00:00:00+00:00
1351123200,8966.0,9114.0,8946.0,9061.0,2012,0,0,2012-10-25 00:00:00+00:00
1351209600,9064.0,9079.0,9016.0,9040.0,1565,0,0,2012-10-26 00:00:00+00:00
1351468800,8948.0,8985.0,8873.0,8903.0,936,0,0,2012-10-29 00:00:00+00:00
1351555200,8904.0,9000.0,8808.0,8899.0,1493,0,0,2012-10-30 00:00:00+00:00
1351641600,8902.0,8983.0,8877.0,8895.0,1799,0,0,2012-10-31 00:00:00+00:00
1351728000,8896.0,9069.0,8866.0,9041.0,1434,0,0,2012-11-01 00:00:00+00:00
1351814400,9042.0,9071.0,9034.0,9056.0,1358,0,0,2012-11-02 00:00:00+00:00
1352073600,8994.0,9036.0,8964.0,8984.0,1247,0,0,2012-11-05 00:00:00+00:00
1352160000,8979.0,9059.0,8956.0,9029.0,1083,0,0,2012-11-06 00:00:00+00:00
1352246400,9032.0,9032.0,8809.0,8859.0,2404,0,0,2012-11-07 00:00:00+00:00
1352332800,8864.0,8886.0,8729.0,8744.0,1766,0,0,2012-11-08 00:00:00+00:00
1352419200,8739.0,8766.0,8726.0,8761.0,1785,0,0,2012-11-09 00:00:00+00:00
1352678400,8702.0,8726.0,8664.0,8709.0,1119,0,0,2012-11-12 00:00:00+00:00
1352764800,8704.0,8721.0,8616.0,8664.0,1596,0,0,2012-11-13 00:00:00+00:00
1352851200,8662.0,8774.0,8651.0,8694.0,1773,0,0,2012-11-14 00:00:00+00:00
1352937600,8689.0,8899.0,8676.0,8889.0,2082,0,0,2012-11-15 00:00:00+00:00
1353024000,8894.0,9031.0,8894.0,9011.0,1855,0,0,2012-11-16 00:00:00+00:00
1353283200,9149.0,9232.0,9109.0,9194.0,1333,0,0,2012-11-19 00:00:00+00:00
1353369600,9189.0,9224.0,9079.0,9204.0,1619,0,0,2012-11-20 00:00:00+00:00
1353456000,9199.0,9349.0,9156.0,9349.0,1224,0,0,2012-11-21 00:00:00+00:00
1353542400,9344.0,9439.0,9301.0,9434.0,752,0,0,2012-11-22 00:00:00+00:00
1353628800,9432.0,9441.0,9391.0,9396.0,1011,0,0,2012-11-23 00:00:00+00:00
1353888000,9469.0,9486.0,9339.0,9369.0,1122,0,0,2012-11-26 00:00:00+00:00
1353974400,9374.0,9446.0,9344.0,9364.0,1491,0,0,2012-11-27 00:00:00+00:00
1354060800,9367.0,9403.0,9209.0,9364.0,1611,0,0,2012-11-28 00:00:00+00:00
1354147200,9367.0,9464.0,9346.0,9444.0,1491,0,0,2012-11-29 00:00:00+00:00
1354233600,9439.0,9524.0,9376.0,9484.0,1416,0,0,2012-11-30 00:00:00+00:00
1354492800,9483.0,9521.0,9421.0,9429.0,1240,0,0,2012-12-03 00:00:00+00:00
1354579200,9424.0,9451.0,9370.0,9374.0,1318,0,0,2012-12-04 00:00:00+00:00
1354665600,9379.0,9529.0,9374.0,9519.0,1582,0,0,2012-12-05 00:00:00+00:00
1354752000,9522.0,9561.0,9494.0,9539.0,1420,0,0,2012-12-06 00:00:00+00:00
1354838400,9544.0,9566.0,9536.0,9546.0,1109,0,0,2012-12-07 00:00:00+00:00
1355097600,9564.0,9576.0,9464.0,9509.0,1024,0,0,2012-12-10 00:00:00+00:00
1355184000,9504.0,9594.0,9486.0,9589.0,1101,0,0,2012-12-11 00:00:00+00:00
1355270400,9594.0,9719.0,9561.0,9684.0,1109,0,0,2012-12-12 00:00:00+00:00
1355356800,9679.0,9784.0,9669.0,9719.0,1409,0,0,2012-12-13 00:00:00+00:00
1355443200,9699.0,9777.0,9676.0,9767.0,1484,0,0,2012-12-14 00:00:00+00:00
1355702400,9929.0,9929.0,9764.0,9844.0,1339,0,0,2012-12-17 00:00:00+00:00
1355788800,9839.0,10064.0,9839.0,10044.0,1183,0,0,2012-12-18 00:00:00+00:00
1355875200,10042.0,10189.0,10016.0,10094.0,1335,0,0,2012-12-19 00:00:00+00:00
1355961600,10089.0,10175.0,10010.0,10152.0,1654,0,0,2012-12-20 00:00:00+00:00
1356048000,10147.0,10174.0,9934.0,9969.0,2508,0,0,2012-12-21 00:00:00+00:00
1356307200,10088.0,10152.0,10062.0,10147.0,1302,0,0,2012-12-24 00:00:00+00:00
1356480000,10301.0,10356.0,10291.0,10319.0,973,0,0,2012-12-26 00:00:00+00:00
1356566400,10318.0,10414.0,10301.0,10409.0,3348,0,0,2012-12-27 00:00:00+00:00
1356652800,10408.0,10446.0,10404.0,10416.0,2897,0,0,2012-12-28 00:00:00+00:00
1356912000,10324.0,10513.0,10315.0,10513.0,2128,0,0,2012-12-31 00:00:00+00:00
1356998400,10438.0,10506.0,10438.0,10503.0,71,0,0,2013-01-01 00:00:00+00:00
1357084800,10438.0,10854.0,10438.0,10846.0,4080,0,0,2013-01-02 00:00:00+00:00
1357171200,10843.0,10846.0,10706.0,10755.0,2835,0,0,2013-01-03 00:00:00+00:00
1357257600,10757.0,10776.0,10736.0,10746.0,3172,0,0,2013-01-04 00:00:00+00:00
1357516800,10746.0,10766.0,10526.0,10615.0,3007,0,0,2013-01-07 00:00:00+00:00
1357603200,10614.0,10621.0,10381.0,10410.0,3645,0,0,2013-01-08 00:00:00+00:00
1357689600,10412.0,10624.0,10376.0,10619.0,3125,0,0,2013-01-09 00:00:00+00:00
1357776000,10620.0,10802.0,10616.0,10801.0,2756,0,0,2013-01-10 00:00:00+00:00
1357862400,10802.0,10865.0,10788.0,10815.0,3427,0,0,2013-01-11 00:00:00+00:00
1358121600,10907.0,10997.0,10900.0,10975.0,2703,0,0,2013-01-14 00:00:00+00:00
1358208000,10976.0,10979.0,10775.0,10867.0,3754,0,0,2013-01-15 00:00:00+00:00
1358294400,10868.0,10872.0,10460.0,10626.0,4554,0,0,2013-01-16 00:00:00+00:00
1358380800,10628.0,10870.0,10447.0,10858.0,5983,0,0,2013-01-17 00:00:00+00:00
1358467200,10860.0,10864.0,10805.0,10830.0,4118,0,0,2013-01-18 00:00:00+00:00
1358726400,10950.0,10983.0,10703.0,10796.0,3632,0,0,2013-01-21 00:00:00+00:00
1358812800,10794.0,10852.0,10540.0,10650.0,6518,0,0,2013-01-22 00:00:00+00:00
1358899200,10652.0,10661.0,10420.0,10483.0,5428,0,0,2013-01-23 00:00:00+00:00
1358985600,10481.0,10825.0,10430.0,10804.0,5057,0,0,2013-01-24 00:00:00+00:00
1359072000,10801.0,10860.0,10798.0,10830.0,4941,0,0,2013-01-25 00:00:00+00:00
1359331200,10963.0,11010.0,10715.0,10764.0,4483,0,0,2013-01-28 00:00:00+00:00
1359417600,10765.0,10936.0,10720.0,10899.0,4857,0,0,2013-01-29 00:00:00+00:00
1359504000,10902.0,11177.0,10892.0,11070.0,5122,0,0,2013-01-30 00:00:00+00:00
1359590400,11069.0,11144.0,10999.0,11135.0,5107,0,0,2013-01-31 00:00:00+00:00
1359676800,11136.0,11182.0,11135.0,11177.0,5231,0,0,2013-02-01 00:00:00+00:00
1359936000,11287.0,11322.0,11117.0,11120.0,5049,0,0,2013-02-04 00:00:00+00:00
1360022400,11121.0,11284.0,11012.0,11276.0,5748,0,0,2013-02-05 00:00:00+00:00
1360108800,11277.0,11501.0,11261.0,11412.0,5740,0,0,2013-02-06 00:00:00+00:00
1360195200,11409.0,11429.0,11219.0,11336.0,6426,0,0,2013-02-07 00:00:00+00:00
1360281600,11334.0,11335.0,11234.0,11234.0,7001,0,0,2013-02-08 00:00:00+00:00
1360540800,11129.0,11416.0,11124.0,11416.0,3977,0,0,2013-02-11 00:00:00+00:00
1360627200,11414.0,11479.0,11309.0,11382.0,5790,0,0,2013-02-12 00:00:00+00:00
1360713600,11385.0,11385.0,11191.0,11314.0,4497,0,0,2013-02-13 00:00:00+00:00
1360800000,11316.0,11359.0,11204.0,11219.0,4808,0,0,2013-02-14 00:00:00+00:00
1360886400,11220.0,11244.0,11212.0,11229.0,5837,0,0,2013-02-15 00:00:00+00:00
1361145600,11359.0,11456.0,11329.0,11400.0,3443,0,0,2013-02-18 00:00:00+00:00
1361232000,11401.0,11434.0,11324.0,11426.0,3745,0,0,2013-02-19 00:00:00+00:00
1361318400,11425.0,11552.0,11400.0,11406.0,4759,0,0,2013-02-20 00:00:00+00:00
1361404800,11405.0,11421.0,11189.0,11273.0,5076,0,0,2013-02-21 00:00:00+00:00
1361491200,11272.0,11280.0,11239.0,11239.0,5194,0,0,2013-02-22 00:00:00+00:00
1361750400,11578.0,11678.0,11176.0,11248.0,7767,0,0,2013-02-25 00:00:00+00:00
1361836800,11239.0,11512.0,11232.0,11370.0,8963,0,0,2013-02-26 00:00:00+00:00
1361923200,11371.0,11443.0,11210.0,11435.0,6853,0,0,2013-02-27 00:00:00+00:00
1362009600,11431.0,11627.0,11412.0,11492.0,5745,0,0,2013-02-28 00:00:00+00:00
1362096000,11493.0,11502.0,11447.0,11457.0,6023,0,0,2013-03-01 00:00:00+00:00
1362355200,11706.0,11753.0,11613.0,11739.0,5403,0,0,2013-03-04 00:00:00+00:00
1362441600,11738.0,11841.0,11666.0,11829.0,5502,0,0,2013-03-05 00:00:00+00:00
1362528000,11826.0,12096.0,11803.0,12081.0,3751,0,0,2013-03-06 00:00:00+00:00
1362614400,12080.0,12161.0,11946.0,12126.0,5974,0,0,2013-03-07 00:00:00+00:00
1362700800,12124.0,12146.0,12096.0,12096.0,6443,0,0,2013-03-08 00:00:00+00:00
1362960000,12315.0,12413.0,12287.0,12405.0,4622,0,0,2013-03-11 00:00:00+00:00
1363046400,12408.0,12452.0,12200.0,12222.0,5349,0,0,2013-03-12 00:00:00+00:00
1363132800,12223.0,12352.0,12212.0,12312.0,5242,0,0,2013-03-13 00:00:00+00:00
1363219200,12317.0,12472.0,12244.0,12437.0,4470,0,0,2013-03-14 00:00:00+00:00
1363305600,12432.0,12432.0,12413.0,12427.0,4595,0,0,2013-03-15 00:00:00+00:00
1363564800,12347.0,12442.0,12207.0,12380.0,6687,0,0,2013-03-18 00:00:00+00:00
1363651200,12382.0,12498.0,12341.0,12443.0,6226,0,0,2013-03-19 00:00:00+00:00
1363737600,12441.0,12661.0,12380.0,12651.0,4840,0,0,2013-03-20 00:00:00+00:00
1363824000,12646.0,12672.0,12467.0,12520.0,6143,0,0,2013-03-21 00:00:00+00:00
1363910400,12517.0,12517.0,12492.0,12497.0,5636,0,0,2013-03-22 00:00:00+00:00
1364169600,12447.0,12602.0,12332.0,12440.0,5765,0,0,2013-03-25 00:00:00+00:00
1364256000,12437.0,12552.0,12415.0,12517.0,5784,0,0,2013-03-26 00:00:00+00:00
1364342400,12439.0,12514.0,12351.0,12481.0,5186,0,0,2013-03-27 00:00:00+00:00
1364428800,12484.0,12490.0,12278.0,12406.0,5516,0,0,2013-03-28 00:00:00+00:00
1364515200,12409.0,12414.0,12409.0,12409.0,1947,0,0,2013-03-29 00:00:00+00:00
1364774400,12401.0,12411.0,12011.0,12036.0,5103,0,0,2013-04-01 00:00:00+00:00
1364860800,12039.0,12182.0,11793.0,12145.0,7694,0,0,2013-04-02 00:00:00+00:00
1364947200,12150.0,12364.0,12124.0,12184.0,6385,0,0,2013-04-03 00:00:00+00:00
1365033600,12187.0,13024.0,12071.0,12994.0,10631,0,0,2013-04-04 00:00:00+00:00
1365120000,12992.0,13004.0,12990.0,12996.0,13580,0,0,2013-04-05 00:00:00+00:00
1365379200,13161.0,13426.0,13088.0,13421.0,9669,0,0,2013-04-08 00:00:00+00:00
1365465600,13426.0,13426.0,13141.0,13294.0,9821,0,0,2013-04-09 00:00:00+00:00
1365552000,13296.0,13506.0,13174.0,13501.0,8309,0,0,2013-04-10 00:00:00+00:00
1365638400,13509.0,13533.0,13370.0,13473.0,8358,0,0,2013-04-11 00:00:00+00:00
1365724800,13466.0,13503.0,13466.0,13483.0,8102,0,0,2013-04-12 00:00:00+00:00
1365984000,13331.0,13403.0,12943.0,12968.0,12172,0,0,2013-04-15 00:00:00+00:00
1366070400,12958.0,13397.0,12948.0,13322.0,12012,0,0,2013-04-16 00:00:00+00:00
1366156800,13325.0,13431.0,13126.0,13261.0,10570,0,0,2013-04-17 00:00:00+00:00
1366243200,13264.0,13366.0,13198.0,13254.0,10267,0,0,2013-04-18 00:00:00+00:00
1366329600,13257.0,13284.0,13253.0,13284.0,8553,0,0,2013-04-19 00:00:00+00:00
1366588800,13611.0,13636.0,13486.0,13579.0,7420,0,0,2013-04-22 00:00:00+00:00
1366675200,13576.0,13741.0,13466.0,13734.0,7747,0,0,2013-04-23 00:00:00+00:00
1366761600,13731.0,13937.0,13686.0,13902.0,7938,0,0,2013-04-24 00:00:00+00:00
1366848000,13900.0,14037.0,13829.0,13967.0,6691,0,0,2013-04-25 00:00:00+00:00
1366934400,13970.0,13987.0,13757.0,13785.0,10180,0,0,2013-04-26 00:00:00+00:00
1367193600,13787.0,13882.0,13711.0,13837.0,1777,0,0,2013-04-29 00:00:00+00:00
1367280000,13835.0,13912.0,13774.0,13845.0,3026,0,0,2013-04-30 00:00:00+00:00
1367366400,13842.0,13866.0,13740.0,13765.0,2729,0,0,2013-05-01 00:00:00+00:00
1367452800,13767.0,13882.0,13634.0,13850.0,3130,0,0,2013-05-02 00:00:00+00:00
1367539200,13847.0,14207.0,13845.0,14152.0,2563,0,0,2013-05-03 00:00:00+00:00
1367798400,14157.0,14229.0,14142.0,14172.0,1745,0,0,2013-05-06 00:00:00+00:00
1367884800,14170.0,14242.0,14054.0,14215.0,2737,0,0,2013-05-07 00:00:00+00:00
1367971200,14212.0,14429.0,14177.0,14370.0,3202,0,0,2013-05-08 00:00:00+00:00
1368057600,14367.0,14577.0,14172.0,14540.0,4092,0,0,2013-05-09 00:00:00+00:00
1368144000,14547.0,14781.0,14472.0,14731.0,4297,0,0,2013-05-10 00:00:00+00:00
1368403200,14761.0,14881.0,14723.0,14849.0,3115,0,0,2013-05-13 00:00:00+00:00
1368489600,14846.0,15082.0,14752.0,15067.0,3158,0,0,2013-05-14 00:00:00+00:00
1368576000,15062.0,15222.0,14992.0,15165.0,4241,0,0,2013-05-15 00:00:00+00:00
1368662400,15167.0,15187.0,14879.0,14970.0,4642,0,0,2013-05-16 00:00:00+00:00
1368748800,14972.0,15377.0,14897.0,15345.0,3361,0,0,2013-05-17 00:00:00+00:00
1369008000,15295.0,15384.0,15237.0,15305.0,3038,0,0,2013-05-20 00:00:00+00:00
1369094400,15295.0,15522.0,15262.0,15477.0,3060,0,0,2013-05-21 00:00:00+00:00
1369180800,15472.0,15982.0,15437.0,15652.0,5162,0,0,2013-05-22 00:00:00+00:00
1369267200,15660.0,15944.0,13982.0,14778.0,14418,0,0,2013-05-23 00:00:00+00:00
1369353600,14779.0,15009.0,13971.0,14299.0,13989,0,0,2013-05-24 00:00:00+00:00
1369612800,14304.0,14417.0,13678.0,13918.0,8098,0,0,2013-05-27 00:00:00+00:00
1369699200,13940.0,14650.0,13895.0,14428.0,8330,0,0,2013-05-28 00:00:00+00:00
1369785600,14435.0,14535.0,13835.0,13978.0,9862,0,0,2013-05-29 00:00:00+00:00
1369872000,13980.0,14082.0,13536.0,13804.0,10580,0,0,2013-05-30 00:00:00+00:00
1369958400,13812.0,13921.0,13418.0,13466.0,9031,0,0,2013-05-31 00:00:00+00:00
1370217600,13453.0,13581.0,12919.0,13207.0,8421,0,0,2013-06-03 00:00:00+00:00
1370304000,13224.0,13704.0,13056.0,13562.0,9281,0,0,2013-06-04 00:00:00+00:00
1370390400,13564.0,13734.0,12843.0,12858.0,11041,0,0,2013-06-05 00:00:00+00:00
1370476800,12853.0,13237.0,12285.0,12678.0,11902,0,0,2013-06-06 00:00:00+00:00
1370563200,12680.0,13290.0,12515.0,13203.0,13699,0,0,2013-06-07 00:00:00+00:00
1370822400,13200.0,13710.0,13194.0,13543.0,8249,0,0,2013-06-10 00:00:00+00:00
1370908800,13540.0,13615.0,12888.0,12988.0,12308,0,0,2013-06-11 00:00:00+00:00
1370995200,12985.0,13388.0,12868.0,12968.0,9536,0,0,2013-06-12 00:00:00+00:00
1371081600,12976.0,13008.0,12388.0,12968.0,12282,0,0,2013-06-13 00:00:00+00:00
1371168000,12981.0,13061.0,12462.0,12490.0,11091,0,0,2013-06-14 00:00:00+00:00
1371427200,12522.0,13187.0,12492.0,12922.0,8038,0,0,2013-06-17 00:00:00+00:00
1371513600,12952.0,13292.0,12909.0,13227.0,7314,0,0,2013-06-18 00:00:00+00:00
1371600000,13230.0,13460.0,13059.0,13145.0,8399,0,0,2013-06-19 00:00:00+00:00
1371686400,13135.0,13282.0,12747.0,12777.0,10874,0,0,2013-06-20 00:00:00+00:00
1371772800,12780.0,13442.0,12677.0,13352.0,10804,0,0,2013-06-21 00:00:00+00:00
1372032000,13397.0,13477.0,12801.0,13031.0,10431,0,0,2013-06-24 00:00:00+00:00
1372118400,13039.0,13233.0,12755.0,13186.0,9392,0,0,2013-06-25 00:00:00+00:00
1372204800,13175.0,13235.0,12755.0,13013.0,7610,0,0,2013-06-26 00:00:00+00:00
1372291200,13015.0,13440.0,12862.0,13373.0,6881,0,0,2013-06-27 00:00:00+00:00
1372377600,13375.0,13770.0,13330.0,13700.0,7535,0,0,2013-06-28 00:00:00+00:00
1372636800,13718.0,14025.0,13557.0,13910.0,5648,0,0,2013-07-01 00:00:00+00:00
1372723200,13913.0,14301.0,13885.0,14174.0,5098,0,0,2013-07-02 00:00:00+00:00
1372809600,14181.0,14259.0,13762.0,13990.0,6957,0,0,2013-07-03 00:00:00+00:00
1372896000,14005.0,14182.0,13915.0,14122.0,3746,0,0,2013-07-04 00:00:00+00:00
1372982400,14215.0,14437.0,14132.0,14432.0,6198,0,0,2013-07-05 00:00:00+00:00
1373241600,14445.0,14504.0,14057.0,14312.0,5388,0,0,2013-07-08 00:00:00+00:00
1373328000,14310.0,14487.0,14184.0,14427.0,5069,0,0,2013-07-09 00:00:00+00:00
1373414400,14425.0,14557.0,14237.0,14354.0,6521,0,0,2013-07-10 00:00:00+00:00
1373500800,14359.0,14559.0,14254.0,14559.0,8127,0,0,2013-07-11 00:00:00+00:00
1373587200,14564.0,14602.0,14411.0,14504.0,5634,0,0,2013-07-12 00:00:00+00:00
1373846400,14487.0,14739.0,14426.0,14699.0,2690,0,0,2013-07-15 00:00:00+00:00
1373932800,14697.0,14722.0,14430.0,14517.0,4552,0,0,2013-07-16 00:00:00+00:00
1374019200,14516.0,14682.0,14444.0,14645.0,4178,0,0,2013-07-17 00:00:00+00:00
1374105600,14642.0,14977.0,14637.0,14932.0,2985,0,0,2013-07-18 00:00:00+00:00
1374192000,14927.0,14954.0,14399.0,14827.0,5778,0,0,2013-07-19 00:00:00+00:00
1374451200,14832.0,14915.0,14509.0,14661.0,4707,0,0,2013-07-22 00:00:00+00:00
1374537600,14663.0,14848.0,14538.0,14733.0,4047,0,0,2013-07-23 00:00:00+00:00
1374624000,14731.0,14798.0,14615.0,14726.0,4061,0,0,2013-07-24 00:00:00+00:00
1374710400,14691.0,14743.0,14283.0,14386.0,5049,0,0,2013-07-25 00:00:00+00:00
1374796800,14391.0,14436.0,13838.0,13948.0,5780,0,0,2013-07-26 00:00:00+00:00
1375056000,13938.0,13950.0,13498.0,13526.0,5416,0,0,2013-07-29 00:00:00+00:00
1375142400,13523.0,13916.0,13513.0,13711.0,4553,0,0,2013-07-30 00:00:00+00:00
1375228800,13716.0,13830.0,13498.0,13608.0,5968,0,0,2013-07-31 00:00:00+00:00
1375315200,13601.0,14238.0,13578.0,14188.0,4652,0,0,2013-08-01 00:00:00+00:00
1375401600,14186.0,14519.0,14145.0,14319.0,5440,0,0,2013-08-02 00:00:00+00:00
1375660800,14312.0,14366.0,14197.0,14214.0,4005,0,0,2013-08-05 00:00:00+00:00
1375747200,14212.0,14404.0,14016.0,14179.0,5244,0,0,2013-08-06 00:00:00+00:00
1375833600,14184.0,14199.0,13699.0,13739.0,6833,0,0,2013-08-07 00:00:00+00:00
1375920000,13744.0,14031.0,13384.0,13647.0,7038,0,0,2013-08-08 00:00:00+00:00
1376006400,13637.0,13751.0,13494.0,13542.0,6264,0,0,2013-08-09 00:00:00+00:00
1376265600,13539.0,13656.0,13412.0,13612.0,5650,0,0,2013-08-12 00:00:00+00:00
1376352000,13609.0,13981.0,13609.0,13961.0,5406,0,0,2013-08-13 00:00:00+00:00
1376438400,13981.0,14048.0,13733.0,13864.0,4849,0,0,2013-08-14 00:00:00+00:00
1376524800,13866.0,13978.0,13478.0,13518.0,6589,0,0,2013-08-15 00:00:00+00:00
1376611200,13535.0,13739.0,13518.0,13612.0,5364,0,0,2013-08-16 00:00:00+00:00
1376870400,13597.0,13792.0,13527.0,13557.0,4780,0,0,2013-08-19 00:00:00+00:00
1376956800,13555.0,13734.0,13319.0,13409.0,5852,0,0,2013-08-20 00:00:00+00:00
1377043200,13407.0,13501.0,13243.0,13282.0,6366,0,0,2013-08-21 00:00:00+00:00
1377129600,13279.0,13635.0,13226.0,13573.0,4768,0,0,2013-08-22 00:00:00+00:00
1377216000,13575.0,13780.0,13565.0,13733.0,4543,0,0,2013-08-23 00:00:00+00:00
1377475200,13728.0,13768.0,13527.0,13535.0,3693,0,0,2013-08-26 00:00:00+00:00
1377561600,13530.0,13679.0,13189.0,13209.0,4960,0,0,2013-08-27 00:00:00+00:00
1377648000,13200.0,13440.0,13172.0,13350.0,5172,0,0,2013-08-28 00:00:00+00:00
1377734400,13352.0,13627.0,13342.0,13530.0,4432,0,0,2013-08-29 00:00:00+00:00
1377820800,13532.0,13624.0,13247.0,13330.0,5539,0,0,2013-08-30 00:00:00+00:00
1378080000,13392.0,13765.0,13392.0,13735.0,3572,0,0,2013-09-02 00:00:00+00:00
1378166400,13752.0,14004.0,13737.0,13889.0,5316,0,0,2013-09-03 00:00:00+00:00
1378252800,13884.0,14144.0,13827.0,14124.0,4030,0,0,2013-09-04 00:00:00+00:00
1378339200,14127.0,14174.0,13942.0,14084.0,4462,0,0,2013-09-05 00:00:00+00:00
1378425600,14087.0,14097.0,13687.0,13827.0,5128,0,0,2013-09-06 00:00:00+00:00
